uid1;customer_age;registration_dt;email_flg;has_mob_app;phone_number;push_flg;card_balance;active_deposit_flag;hascrcard;numofproducts;Geography;EstimatedSalary;Exited
12338457;28;26.10.2017;1;1;1;1;2241;0;0;4;Krasnodar;17928;0
42328123;54;26.10.2017;0;0;1;0;4230;0;0;2;Krasnogorsk;33840;0
52538681;39;26.10.2017;1;0;1;0;15296.9;0;1;4;Tomsk;122375;0
50835359;72;26.10.2017;0;0;1;0;31707.1;0;1;2;Volgograd;253657;0
39718047;42;26.10.2017;0;0;1;0;38141.3;0;1;5;Saint-Petersburg;305130;0
39857479;40;27.10.2017;0;0;1;0;12470;0;1;2;Krasnodar;99760;0
3467682;70;27.10.2017;0;0;1;0;21062;0;1;1;Krasnodar;168496;0
36256393;37;27.10.2017;0;1;1;0;30526.4;0;1;2;Vladivostok;244211;0
30626972;28;27.10.2017;0;0;1;0;36598.7;0;0;1;Sevastopol;292790;0
44412826;42;27.10.2017;1;1;1;1;74430.8;0;1;2;Omsk;595446;0
9849364;51;27.10.2017;0;0;1;0;118509.6;0;0;3;Moscow;948077;0
3614023;22;27.10.2017;1;1;1;0;463960.9;0;1;3;Moscow;3711687;0
32662553;47;28.10.2017;1;1;1;1;909;0;1;2;Moscow;7272;0
26384908;35;28.10.2017;0;1;1;0;0;0;0;3;Novokuznetsk;19372;0
50359828;30;28.10.2017;0;0;1;0;3465;0;1;3;Moscow;27720;0
28635763;55;28.10.2017;0;0;1;0;12159.9;0;0;2;Voronezh;97279;0
47310821;64;28.10.2017;1;0;1;0;13830;0;0;3;Novokuznetsk;110640;0
37923687;31;28.10.2017;1;1;1;1;35428.4;0;0;3;Samara;283427;0
35958965;36;28.10.2017;0;0;1;0;112002.5;0;1;3;Obninsk;896020;0
22536535;18;29.10.2017;0;1;1;1;12494;0;0;1;Ufa;99952;0
33829885;27;30.10.2017;1;1;1;1;0;0;0;3;Omsk;21357;1
10718272;39;30.10.2017;0;0;1;0;1340;0;0;5;Voronezh;10720;0
21203550;18;31.10.2017;0;1;1;0;10756.8;0;1;2;Perm;86054;0
14674616;62;31.10.2017;0;1;1;1;21830.1;0;0;2;Pushkin;174641;0
46757413;59;01.11.2017;0;0;1;0;0;0;1;3;Odintsovo;5531;1
6677413;19;01.11.2017;1;1;1;0;2789.9;0;1;2;Sevastopol;22319;0
52451484;37;01.11.2017;0;0;1;0;2890;0;0;4;Vladivostok;23120;0
42156792;61;01.11.2017;0;0;1;0;7537;0;1;4;Saint-Petersburg;60296;0
26361883;32;01.11.2017;1;1;1;1;31330.7;0;1;4;Volgograd;250646;0
49163731;29;02.11.2017;0;0;1;0;21773.1;0;1;3;Saint-Petersburg;174185;0
9199674;33;02.11.2017;0;1;1;0;23744.1;0;1;3;Sevastopol;189953;0
41745131;39;02.11.2017;0;1;1;1;58652.5;0;1;3;Voronezh;469220;0
8184534;75;03.11.2017;0;0;1;0;0;0;1;3;Ufa;26870;1
2024731;41;03.11.2017;0;0;1;0;20017.4;0;0;2;Krasnodar;160139;0
14702750;51;03.11.2017;0;0;1;0;95348.9;0;1;2;Sevastopol;762791;0
8059837;31;03.11.2017;0;1;1;0;280978.7;0;1;2;Voronezh;2247830;0
30250753;33;04.11.2017;1;1;1;0;11149.2;0;0;4;Krasnodar;89194;0
50877164;22;04.11.2017;0;0;1;0;51742.1;0;0;2;Kazan;413937;0
46697207;42;05.11.2017;0;0;1;0;1570;0;0;2;Krasnodar;12560;0
19136729;25;05.11.2017;0;0;1;0;67450;0;0;2;Samara;539600;0
48613537;41;06.11.2017;0;0;1;0;0;0;0;1;Moscow;47264;1
21907153;32;06.11.2017;0;0;1;0;2490;0;0;5;Novokuznetsk;19920;0
15250305;43;07.11.2017;1;1;1;0;0;0;1;3;Sevastopol;6885;1
18982901;22;07.11.2017;0;1;1;1;1917;0;1;2;Samara;15336;0
15453249;63;07.11.2017;0;0;1;0;2800;0;0;3;Perm;22400;0
36470248;38;07.11.2017;0;1;1;0;7050;0;1;4;Samara;56400;1
51440876;19;08.11.2017;0;0;1;0;3670;0;0;2;Ekaterinburg;29360;0
16800806;30;08.11.2017;0;0;1;0;6060;0;0;3;Voronezh;48480;1
13464569;32;08.11.2017;0;0;1;0;55329;0;0;2;Pushkin;442632;0
5333010;38;09.11.2017;1;1;1;0;0;0;0;4;Volgograd;21329;1
46165748;53;09.11.2017;0;0;1;0;0;0;1;1;Omsk;17330;1
12140804;36;09.11.2017;0;0;1;0;3786;0;0;5;Krasnodar;30288;0
14498882;45;09.11.2017;0;0;1;0;15926.4;0;0;4;Krasnodar;127411;0
40718308;35;09.11.2017;0;0;1;0;21285;0;1;2;Pushkin;170280;0
14767579;30;09.11.2017;0;1;1;1;45852.7;0;0;5;Sevastopol;366822;0
34941984;42;09.11.2017;0;0;1;0;66151;0;1;5;Kaliningrad;529208;0
28586134;23;09.11.2017;1;1;1;0;127120.9;0;0;1;Moscow;1016967;0
41786664;30;10.11.2017;0;0;1;0;82820.2;0;0;4;Omsk;662562;0
8705801;45;10.11.2017;1;0;1;0;87570.3;0;1;2;Sevastopol;700562;0
38014523;31;11.11.2017;0;0;1;0;8100;0;0;3;Novokuznetsk;64800;0
49159512;52;11.11.2017;0;0;1;0;26751;0;0;2;Samara;214008;0
21482120;27;11.11.2017;0;1;1;1;52999.1;0;0;2;Kaliningrad;423993;0
46255735;48;11.11.2017;0;1;1;1;78927.5;0;1;4;Moscow;631420;0
7180906;26;11.11.2017;0;1;1;1;87665.1;0;1;2;Sevastopol;701321;0
25444909;35;12.11.2017;0;0;1;0;24430;0;0;2;Moscow;195440;0
44851560;37;12.11.2017;0;0;1;0;242158;0;1;3;Samara;1937264;0
46345617;62;13.11.2017;1;0;1;0;7602;0;1;2;Krasnogorsk;60816;0
6638574;36;13.11.2017;0;1;1;1;30024.3;0;1;3;Moscow;240194;0
39564776;42;13.11.2017;0;1;1;0;67418.6;0;1;6;Volgograd;539349;0
43860498;31;14.11.2017;0;0;1;0;0;0;1;3;Krasnodar;33470;0
42537512;28;14.11.2017;0;0;1;0;3335;0;1;3;Samara;26680;0
19340356;39;14.11.2017;0;0;1;0;4500;0;0;3;Saint-Petersburg;36000;0
32450863;38;14.11.2017;0;0;1;0;18521.3;0;1;4;Krasnodar;148170;0
27203520;23;14.11.2017;0;0;1;0;21401.1;0;1;2;Vladivostok;171209;0
22431941;74;14.11.2017;0;0;1;0;33911.1;1;1;3;Vladivostok;271289;0
20029907;31;14.11.2017;0;0;1;0;46187.7;0;0;4;Samara;369502;0
35418546;46;15.11.2017;0;0;1;0;0;0;0;1;Voronezh;5900;1
17700700;67;15.11.2017;1;1;1;0;27261.3;0;0;1;Tomsk;218090;0
38018252;47;16.11.2017;0;0;1;0;0;0;0;2;Ekaterinburg;4548;0
2319981;53;16.11.2017;1;0;1;0;3246;0;0;3;Krasnodar;25968;0
51572537;27;16.11.2017;0;0;1;0;8390;0;1;2;Voronezh;67120;0
22400727;24;16.11.2017;0;1;1;0;9429.7;0;0;1;Novokuznetsk;75438;0
37422182;28;16.11.2017;0;0;1;0;74060;0;1;1;Vladivostok;592480;0
29949018;32;17.11.2017;0;1;1;0;153;0;1;2;Moscow;1224;1
40010541;30;17.11.2017;0;0;1;0;1770;0;0;3;Krasnogorsk;14160;0
33282950;72;17.11.2017;0;0;1;0;2329;0;1;2;Vladivostok;18632;0
6924105;37;17.11.2017;0;0;1;0;2786.2;0;0;4;Moscow;22290;0
13942711;38;17.11.2017;0;0;1;0;8669;0;0;2;Moscow;69352;0
52407939;59;17.11.2017;0;0;1;0;28814.3;0;0;5;Voronezh;230514;0
44062618;29;17.11.2017;0;1;1;1;86383.2;0;0;2;Moscow;691066;0
10890993;39;18.11.2017;0;0;1;0;16067.2;0;1;4;Tomsk;128538;0
4773477;24;18.11.2017;0;0;1;0;34692.9;0;0;2;Sevastopol;277543;0
26503060;23;18.11.2017;0;0;1;0;64851;0;0;2;Saint-Petersburg;518808;0
37611482;62;19.11.2017;0;0;1;0;8550;0;0;2;Obninsk;68400;0
28080056;53;19.11.2017;1;1;1;1;10481.6;1;1;1;Novokuznetsk;83853;0
14092121;28;19.11.2017;0;1;1;1;27196.4;0;1;2;Voronezh;217571;0
17948157;29;20.11.2017;0;0;1;0;0;0;0;1;Novokuznetsk;26990;0
25037443;73;20.11.2017;0;0;1;0;0;0;1;2;Saint-Petersburg;35760;0
45413537;21;20.11.2017;1;0;1;0;15350;1;1;2;Moscow;122800;0
39058719;27;21.11.2017;0;0;1;0;0;0;0;2;Krasnodar;12315;1
2159458;58;21.11.2017;0;0;1;0;0;0;0;2;Krasnodar;15194;1
31294121;58;21.11.2017;0;0;1;0;5176.3;0;0;3;Voronezh;41410;0
34703407;34;21.11.2017;1;1;1;0;7678;0;1;2;Ufa;61424;0
30681517;50;21.11.2017;0;0;1;0;24230;0;0;1;Novosibirsk;193840;0
46527410;47;21.11.2017;0;0;1;0;34929;0;0;4;Ufa;279432;0
19387738;26;22.11.2017;0;0;1;0;15597.8;0;1;1;Novokuznetsk;124782;0
47353627;43;22.11.2017;0;1;1;0;37379.4;0;0;1;Odintsovo;299035;0
46716187;33;23.11.2017;0;1;1;1;0;0;0;2;Voronezh;18430;1
10457405;37;23.11.2017;0;0;1;0;2040;0;0;3;Moscow;16320;0
7043953;46;23.11.2017;1;1;1;0;8837;0;1;5;Vladivostok;70696;0
34750853;22;23.11.2017;0;1;1;1;28052.5;0;0;2;Moscow;224420;0
19474091;36;24.11.2017;0;0;1;0;520;0;1;4;Moscow;4160;0
32545722;21;24.11.2017;1;1;1;1;1690;0;1;1;Moscow;13520;0
18943304;49;24.11.2017;0;1;1;0;4297;0;1;2;Vladivostok;34376;0
49696214;33;24.11.2017;0;0;1;0;7505;0;0;3;Novosibirsk;60040;0
50267091;59;24.11.2017;0;0;1;0;7581.5;0;0;6;Moscow;60652;0
46265030;29;24.11.2017;1;1;1;1;126648.9;0;1;3;Sevastopol;1013191;0
10860129;45;24.11.2017;0;0;1;0;149213.8;0;1;2;Krasnodar;1193710;0
24105040;69;25.11.2017;0;0;1;0;0;0;0;1;Ufa;6307;1
51027849;24;27.11.2017;1;0;1;0;0;0;1;7;Moscow;6171;1
28173882;29;27.11.2017;0;0;1;0;0;0;0;3;Moscow;22337;1
31688738;68;27.11.2017;1;1;1;0;2430;0;1;2;Moscow;19440;0
45035823;23;27.11.2017;0;1;1;0;6527;1;0;3;Voronezh;52216;0
24073402;60;27.11.2017;0;0;1;0;36044.9;0;1;2;Ufa;288359;0
45909808;35;27.11.2017;1;1;1;0;100458.8;1;1;5;Tomsk;803670;0
9391506;40;27.11.2017;0;0;1;0;131025.3;0;1;3;Novokuznetsk;1048202;0
28774780;24;28.11.2017;1;1;1;1;0;0;0;3;Krasnodar;11583;0
28389737;18;28.11.2017;0;1;1;0;4021;0;0;3;Novokuznetsk;32168;0
1535317;55;29.11.2017;1;0;1;0;0;0;0;1;Pushkin;29418;1
29432438;41;29.11.2017;1;0;1;0;3039.6;0;0;3;Sevastopol;24317;0
13884631;35;29.11.2017;0;0;1;0;38661.3;0;1;4;Omsk;309290;0
40154434;46;29.11.2017;0;0;1;0;47462.3;0;1;3;Novokuznetsk;379698;0
24854714;27;30.11.2017;0;0;1;0;3185;0;0;2;Volgograd;25480;0
18388081;36;30.11.2017;0;0;1;0;20981.4;0;1;3;Moscow;167851;0
23670443;54;30.11.2017;0;0;1;0;31705.1;0;1;4;Omsk;253641;0
25979274;44;01.12.2017;0;0;1;0;0;0;0;1;Odintsovo;47976;1
27041585;19;01.12.2017;0;0;1;0;5240;0;1;2;Krasnogorsk;41920;0
12458860;68;01.12.2017;0;0;1;0;10473.7;0;0;2;Moscow;83790;0
34366719;66;02.12.2017;0;0;1;0;7406;0;0;2;Volgograd;59248;0
314407;39;02.12.2017;0;0;1;0;42627.2;1;0;3;Kazan;341018;0
23873818;38;03.12.2017;0;1;1;1;71317.1;1;1;3;Vladivostok;570537;0
40411433;56;04.12.2017;0;0;1;0;14597.8;0;0;3;Sevastopol;116782;0
21410879;28;04.12.2017;1;0;1;0;19198.9;0;1;4;Krasnodar;153591;0
26580076;48;04.12.2017;0;1;1;0;106176.3;0;1;4;Voronezh;849410;0
21293029;35;05.12.2017;0;0;1;0;0;0;0;4;Samara;27602;1
8042685;23;05.12.2017;0;0;1;0;6200;0;0;1;Krasnodar;49600;0
14164181;50;05.12.2017;1;1;1;1;23455.7;0;1;5;Samara;187646;0
8714797;42;05.12.2017;1;0;1;0;71780;0;0;3;Samara;574240;0
3675093;39;06.12.2017;0;1;1;0;48519.9;0;1;5;Vladivostok;388159;0
8050988;23;07.12.2017;0;0;1;0;5829.3;0;0;2;Voronezh;46634;1
3690932;68;07.12.2017;0;0;1;0;9205;0;0;2;Novosibirsk;73640;0
2819666;43;07.12.2017;0;0;1;0;49559.8;0;1;3;Voronezh;396478;0
41889374;56;08.12.2017;0;0;1;0;0;0;0;1;Moscow;18464;1
36924600;48;08.12.2017;0;1;1;1;0;0;0;3;Obninsk;79912;1
5493860;69;08.12.2017;0;0;1;0;34279.4;0;0;2;Moscow;274235;0
36709440;21;08.12.2017;1;1;1;1;43476;0;1;5;Ufa;347808;0
29866520;51;08.12.2017;0;0;1;0;73208.1;0;0;4;Krasnodar;585665;0
35131534;29;08.12.2017;0;0;1;0;98728.1;0;1;5;Perm;789825;0
41862830;40;10.12.2017;0;0;1;0;40432.1;1;0;4;Saint-Petersburg;323457;0
155570;58;11.12.2017;0;0;1;0;1338;0;0;4;Sevastopol;10704;0
17926628;22;11.12.2017;0;0;1;0;7707;1;1;1;Samara;61656;0
1366908;36;11.12.2017;0;0;1;0;9337;0;0;2;Vladivostok;74696;0
10109836;30;11.12.2017;0;1;1;0;78052.4;0;1;3;Krasnogorsk;624419;0
20294979;42;11.12.2017;0;0;1;0;96389.4;1;1;3;Samara;771115;0
20332557;48;11.12.2017;0;0;1;0;349503.5;0;1;5;Tomsk;2796028;0
24594688;47;12.12.2017;1;1;1;0;0;0;1;1;Sevastopol;20983;1
7561506;40;12.12.2017;0;0;1;0;1441;0;0;5;Volgograd;11528;0
39245504;27;12.12.2017;1;1;1;0;1490;1;0;3;Krasnodar;11920;0
49563007;42;12.12.2017;0;0;1;0;24246.3;0;0;4;Ekaterinburg;193970;0
1180498;36;12.12.2017;0;0;1;0;69006.9;0;1;2;Novokuznetsk;552055;0
13773970;22;13.12.2017;0;0;1;0;3379;0;0;5;Vladivostok;27032;0
50378403;70;13.12.2017;0;0;1;0;17098;0;0;1;Samara;136784;0
38090413;46;13.12.2017;0;0;1;0;31829.9;0;1;2;Krasnogorsk;254639;0
15258942;39;13.12.2017;0;0;1;0;65493.1;0;0;2;Ufa;523945;0
10662725;64;13.12.2017;0;0;1;0;105772.5;0;0;4;Voronezh;846180;0
30387223;59;14.12.2017;0;0;1;0;0;0;0;1;Voronezh;41000;1
2785153;50;14.12.2017;0;1;1;0;3546;0;0;1;Novokuznetsk;28368;0
23738443;27;14.12.2017;0;0;1;0;30407;0;1;2;Krasnogorsk;243256;0
30477776;53;14.12.2017;0;0;1;0;32200;0;1;3;Vladivostok;257600;1
29382115;71;15.12.2017;0;0;1;0;3646;0;1;2;Krasnogorsk;29168;0
16899215;36;15.12.2017;0;0;1;0;11897.9;0;1;4;Ufa;95183;0
33472958;68;15.12.2017;0;0;1;0;140500;0;0;3;Moscow;1124000;0
25893953;67;16.12.2017;0;0;1;0;3492.4;0;1;2;Vladivostok;27939;0
19311462;52;16.12.2017;0;0;1;0;116976.3;0;0;7;Pushkin;935810;0
20613727;48;17.12.2017;0;1;1;1;1267;0;1;4;Moscow;10136;0
45572462;26;17.12.2017;0;1;1;1;3379.9;0;1;4;Omsk;27039;0
16533993;43;17.12.2017;0;1;1;1;68524;0;1;4;Sevastopol;548192;0
7645603;33;18.12.2017;0;0;1;0;3094;0;1;6;Krasnogorsk;24752;0
25755274;44;18.12.2017;0;0;1;0;31325.9;0;1;1;Tomsk;250607;0
25776617;38;18.12.2017;1;1;1;0;243970;0;1;2;Vladivostok;1951760;0
8314565;19;19.12.2017;0;0;1;0;0;0;1;2;Ufa;16220;0
26217815;40;19.12.2017;0;0;1;0;25341.2;0;1;3;Voronezh;202730;0
48758187;30;19.12.2017;0;1;1;1;25779.3;0;1;3;Volgograd;206234;0
34747571;58;19.12.2017;0;0;1;0;44552;0;0;7;Voronezh;356416;0
18547484;21;19.12.2017;0;1;1;1;45862.9;0;0;5;Moscow;366903;0
5286735;30;19.12.2017;0;1;1;1;49466.4;0;1;2;Ekaterinburg;395731;0
20090267;58;20.12.2017;0;0;1;0;0;0;1;2;Sevastopol;22387;1
34046700;34;20.12.2017;0;0;1;0;3979.2;0;1;3;Kazan;31834;0
7281510;28;20.12.2017;0;1;1;1;5038;0;0;7;Vladivostok;40304;0
17072840;44;20.12.2017;0;0;1;0;5642;0;0;3;Krasnodar;45136;0
43811000;34;20.12.2017;0;0;1;0;7073;0;1;2;Voronezh;56584;0
2956172;50;20.12.2017;0;0;1;0;9860;1;1;2;Sevastopol;78880;0
20931921;45;20.12.2017;0;1;1;1;13068;0;1;3;Krasnodar;104544;0
8507268;21;20.12.2017;0;0;1;0;21722.6;0;0;2;Krasnodar;173781;0
17081112;27;20.12.2017;0;0;1;0;29774.5;0;1;2;Krasnodar;238196;0
45198595;32;20.12.2017;0;0;1;0;75281.5;0;1;3;Krasnodar;602252;0
41109287;81;21.12.2017;0;0;1;0;15000;0;1;2;Samara;120000;0
651222;57;21.12.2017;0;0;1;0;16495.7;0;1;5;Saint-Petersburg;131966;0
8204216;23;21.12.2017;0;0;1;0;36861;0;1;1;Sevastopol;294888;0
15077007;39;21.12.2017;0;0;1;0;135120;0;1;2;Ekaterinburg;1080960;0
30081567;20;22.12.2017;0;0;1;0;0;0;1;3;Moscow;32860;0
47083926;66;22.12.2017;0;0;1;0;48231.3;0;0;6;Moscow;385850;0
14725386;30;23.12.2017;0;0;1;0;8298.5;0;1;4;Ufa;66388;0
15355737;35;23.12.2017;1;0;1;0;13946;0;0;4;Moscow;111568;0
30579809;22;23.12.2017;0;1;1;1;33857.4;1;1;2;Omsk;270859;0
46431460;43;23.12.2017;1;1;1;0;39096.2;0;1;1;Volgograd;312770;0
15782442;49;23.12.2017;0;0;1;0;91055;0;0;2;Moscow;728440;0
36555197;19;24.12.2017;0;1;1;1;520;0;1;1;Moscow;4160;0
8559242;24;24.12.2017;1;1;1;1;781;0;1;1;Vladivostok;6248;1
38159486;30;24.12.2017;0;0;1;0;4761;0;0;1;Ekaterinburg;38088;0
10006243;25;24.12.2017;0;1;1;0;6294;0;1;3;Moscow;50352;1
5487237;62;24.12.2017;0;0;1;0;9764.7;0;0;3;Voronezh;78118;0
12107265;26;24.12.2017;0;0;1;0;11748;0;0;2;Vladivostok;93984;0
12720764;23;24.12.2017;1;1;1;1;274295.5;0;0;5;Kaliningrad;2194364;0
7647885;30;25.12.2017;0;1;1;0;0;0;0;1;Sevastopol;14528;1
42268384;52;25.12.2017;0;0;1;0;6456;0;0;3;Perm;51648;1
2411055;19;25.12.2017;0;1;1;0;8340;0;0;3;Novosibirsk;66720;0
35443332;41;25.12.2017;1;1;1;1;8450;0;0;3;Sevastopol;67600;1
5560588;33;25.12.2017;0;0;1;0;31227.3;0;0;5;Ekaterinburg;249818;0
51029727;30;25.12.2017;1;1;1;1;47173.9;0;1;6;Moscow;377391;0
32451766;25;26.12.2017;1;1;1;0;0;0;1;2;Novokuznetsk;34980;1
17998706;24;26.12.2017;0;0;1;0;0;0;1;3;Novosibirsk;12123;1
27472075;22;26.12.2017;1;1;1;1;27131.5;0;1;4;Voronezh;217052;0
33645672;27;26.12.2017;0;0;1;0;31784.4;0;1;1;Voronezh;254275;0
4988417;29;27.12.2017;0;0;1;0;43763.1;0;0;3;Saint-Petersburg;350105;1
43224574;26;27.12.2017;0;0;1;0;204175.8;1;1;3;Novokuznetsk;1633406;0
8134662;44;28.12.2017;0;0;1;0;0;0;1;2;Sevastopol;6727;1
29627398;20;28.12.2017;0;0;1;0;64337.9;0;1;2;Vladivostok;514703;0
31810302;36;30.12.2017;0;1;1;0;7247.8;0;1;4;Sevastopol;57982;0
18645986;43;30.12.2017;1;0;1;0;42027.9;0;0;4;Novokuznetsk;336223;0
49064993;55;31.12.2017;0;0;1;0;0;0;0;2;Kazan;8227;0
43208500;61;02.01.2018;0;0;1;0;25415.8;0;0;4;Odintsovo;203326;0
50243423;40;03.01.2018;0;0;1;0;19080;0;1;3;Saint-Petersburg;152640;0
35444449;38;03.01.2018;0;0;1;0;25258.9;0;1;3;Novokuznetsk;202071;0
51603210;21;04.01.2018;0;1;1;1;22999.3;0;0;2;Samara;183994;0
51877324;37;04.01.2018;1;0;1;0;97013.1;0;1;1;Saint-Petersburg;776105;0
46487940;69;08.01.2018;0;0;1;0;28130.6;0;1;5;Novosibirsk;225045;0
20032859;18;09.01.2018;0;0;1;0;4274.6;0;1;2;Ekaterinburg;34197;0
29350650;70;10.01.2018;0;0;1;0;0;0;1;4;Ekaterinburg;4828;1
51978809;57;10.01.2018;0;0;1;0;0;0;1;2;Samara;38517;1
25666453;89;10.01.2018;0;0;1;0;376;0;0;1;Krasnodar;3008;1
26163388;58;11.01.2018;0;1;1;0;8660;0;0;3;Novokuznetsk;69280;0
14538481;20;11.01.2018;0;0;1;0;14066.7;0;0;1;Vladivostok;112534;0
720653;20;12.01.2018;0;1;1;1;7959.3;0;1;3;Saint-Petersburg;63674;0
34083173;27;13.01.2018;1;1;1;1;14626;0;1;2;Sevastopol;117008;0
44883361;32;13.01.2018;0;0;1;0;22019;0;1;2;Novokuznetsk;176152;0
20689038;67;13.01.2018;0;0;1;0;25176.5;0;0;6;Voronezh;201412;0
37887422;66;14.01.2018;0;0;1;0;17000;0;0;4;Obninsk;136000;0
24277972;20;15.01.2018;1;1;1;0;0;0;1;1;Saint-Petersburg;47030;1
42182499;47;15.01.2018;0;0;1;0;6060;0;0;5;Vladivostok;48480;0
46803842;19;15.01.2018;0;1;1;1;14470;0;0;1;Vladivostok;115760;0
45718889;26;15.01.2018;1;1;1;0;58472.6;0;1;4;Ekaterinburg;467781;0
15522384;27;16.01.2018;0;0;1;0;0;0;0;1;Voronezh;10846;1
51471677;58;16.01.2018;0;0;1;0;20038.3;0;1;2;Krasnodar;160306;0
707139;48;17.01.2018;0;0;1;0;4680;0;0;3;Samara;37440;0
49360437;40;18.01.2018;0;0;1;0;0;0;1;1;Obninsk;43975;1
16055583;41;18.01.2018;1;1;1;1;0;0;0;4;Samara;43872;0
45122249;30;18.01.2018;0;1;1;0;7400.3;0;1;4;Novosibirsk;59202;0
9934363;31;18.01.2018;0;0;1;0;15657;0;1;4;Saint-Petersburg;125256;0
12388450;22;18.01.2018;0;1;1;1;26043.9;0;0;3;Krasnogorsk;208351;0
31990631;74;18.01.2018;0;0;1;0;29335.8;0;0;4;Tomsk;234686;0
7037926;48;18.01.2018;0;0;1;0;50992.9;0;0;3;Saint-Petersburg;407943;0
42841194;71;19.01.2018;0;0;1;0;0;0;1;4;Krasnodar;10593;0
29127048;58;19.01.2018;0;0;1;0;1670;0;0;3;Novosibirsk;13360;0
46334795;29;20.01.2018;0;1;1;1;1509;0;0;4;Obninsk;12072;0
7683746;44;20.01.2018;1;0;1;0;14551.3;0;0;4;Moscow;116410;0
6301807;31;20.01.2018;0;0;1;0;20479.7;0;1;5;Voronezh;163838;0
35250201;36;21.01.2018;0;0;1;0;4960;0;1;3;Moscow;39680;0
26054158;17;21.01.2018;0;1;1;1;5263;0;1;1;Moscow;42104;0
26004640;63;22.01.2018;0;0;1;0;1034;0;0;2;Odintsovo;8272;0
37458765;39;22.01.2018;0;0;1;0;7820;0;1;2;Voronezh;62560;0
4888132;32;22.01.2018;0;0;1;0;15127.9;0;0;2;Vladivostok;121023;0
18443949;49;22.01.2018;0;0;1;0;29773.7;0;1;4;Kaliningrad;238190;0
29511942;34;22.01.2018;1;1;1;1;39409;0;0;4;Sevastopol;315272;0
18725011;22;22.01.2018;0;1;1;1;75221.6;0;1;2;Krasnodar;601773;0
8149721;48;23.01.2018;0;0;1;0;1560;0;1;2;Krasnogorsk;12480;0
28361811;43;23.01.2018;0;0;1;0;3064;0;1;4;Voronezh;24512;0
36260210;21;23.01.2018;0;0;1;0;19606;0;1;4;Vladivostok;156848;0
1098638;58;23.01.2018;1;1;1;1;22418.6;0;1;4;Krasnogorsk;179349;0
13499277;51;23.01.2018;0;1;1;1;35880.3;0;1;1;Vladivostok;287042;0
10068871;50;24.01.2018;0;0;1;0;0;0;1;4;Sevastopol;3828;0
36993445;38;24.01.2018;0;0;1;0;3745;0;1;2;Voronezh;29960;0
34155923;54;24.01.2018;0;0;1;0;6679;0;0;4;Kaliningrad;53432;0
8699728;22;25.01.2018;0;0;1;0;0;1;1;1;Moscow;14388;0
27727446;54;25.01.2018;0;0;1;0;9419;0;1;5;Novokuznetsk;75352;1
17920873;36;25.01.2018;0;0;1;0;10074;0;1;2;Ekaterinburg;80592;0
10306984;28;25.01.2018;0;1;1;1;10116.2;0;0;1;Krasnodar;80930;0
26297;27;25.01.2018;0;1;1;1;22570;0;0;3;Sevastopol;180560;0
26690732;42;25.01.2018;0;0;1;0;22683.9;0;1;3;Sevastopol;181471;0
2860103;36;25.01.2018;0;0;1;0;36918.7;0;1;3;Vladivostok;295350;0
8472838;33;25.01.2018;0;0;1;0;171950.2;0;1;2;Novokuznetsk;1375602;0
18276291;26;26.01.2018;0;0;1;0;8589;0;1;3;Samara;68712;0
48627756;57;26.01.2018;0;0;1;0;11046.4;0;1;4;Omsk;88371;0
20007432;50;26.01.2018;0;0;1;0;20274.5;0;1;2;Novokuznetsk;162196;0
49302434;43;26.01.2018;0;1;1;0;21345.4;0;1;3;Volgograd;170763;0
15606148;45;26.01.2018;0;0;1;0;46737.2;0;1;2;Krasnodar;373898;0
45539624;34;27.01.2018;0;0;1;0;0;0;1;7;Novokuznetsk;30540;0
12244627;43;27.01.2018;0;0;1;0;5650;0;0;3;Omsk;45200;0
18038817;21;27.01.2018;0;0;1;0;10860.4;0;1;1;Vladivostok;86883;0
28014644;44;27.01.2018;0;0;1;0;30005.3;1;1;3;Moscow;240042;0
5292586;25;27.01.2018;0;0;1;0;41507.7;0;1;3;Voronezh;332062;0
37165857;25;27.01.2018;0;1;1;0;55418.4;0;1;2;Ekaterinburg;443347;0
405903;59;27.01.2018;0;0;1;0;72262.3;0;1;4;Vladivostok;578098;0
37905785;50;29.01.2018;0;0;1;0;3990;0;1;3;Saint-Petersburg;31920;0
17311655;52;29.01.2018;0;0;1;0;0;0;1;3;Vladivostok;36510;0
20393876;44;29.01.2018;0;0;1;0;88816.1;0;0;4;Ekaterinburg;710529;0
20367024;33;29.01.2018;0;1;1;1;115452;0;1;3;Sevastopol;923616;0
8001610;68;30.01.2018;0;0;1;0;0;0;1;3;Novosibirsk;5718;1
49206457;36;30.01.2018;0;0;1;0;5195;0;1;4;Krasnodar;41560;0
7978144;72;30.01.2018;0;0;1;0;7299;0;1;2;Samara;58392;1
26210801;30;31.01.2018;0;1;1;1;0;0;1;3;Sevastopol;6101;1
39900636;37;31.01.2018;0;0;1;0;2097;0;1;2;Moscow;16776;0
30612050;28;31.01.2018;0;0;1;0;4593.7;0;0;2;Novosibirsk;36750;0
17070891;31;31.01.2018;0;0;1;0;70443.2;0;1;4;Vladivostok;563546;0
46006536;37;01.02.2018;0;1;1;1;1299;0;1;5;Krasnogorsk;10392;0
4025669;60;01.02.2018;0;0;1;0;9591.3;0;1;6;Saint-Petersburg;76730;0
24960460;34;01.02.2018;0;0;1;0;49726.1;0;0;6;Krasnodar;397809;0
